chess,fire,heads,office,pumpkin,redkitchen,stairs
2.5263756200083445,5.301749523687695,4.685436545292291,3.028814175071726,2.6236926243589678,4.054081513986585,3.4585864610315973
2.417440591288004,4.9467628868324995,4.442071471820603,2.8456968273044008,2.41926735680299,3.8754459681079156,3.312751290417065
2.2866472582112727,4.750877679482698,4.172657167501756,2.6955972730149007,2.2250553674574958,3.6745384328308486,3.211075769038386
2.1624102816850272,4.521654558408965,3.9440468011565555,2.5052134926296667,2.0613525875815215,3.4804303061315984,3.021104263328498
2.0229936753309707,4.291332227116973,3.6555286242165934,2.344675184447669,1.9121923811346728,3.2085014863584407,2.886005922035687
1.8817689082554347,4.086229680997136,3.414991514999,2.207099660267066,1.6983655483305786,3.03583707102565,2.7366515708462145
1.7433172542518982,3.713129553067643,3.1591528628448495,2.0517990456921145,1.5106368424363332,2.8572218392820607,2.568105405876143
1.5884810669360234,3.494021836222469,2.845138050777212,1.8389584753332169,1.3257270669812373,2.538031453334799,2.3359095468994955
1.419645019221132,3.1940905513331246,2.51361673793805,1.5582494619975247,1.1028042009861523,2.3018889950683215,2.172876821924595
1.239397071880656,2.804935534988285,2.1892202370307112,1.358705250118195,0.9571772543945639,2.098467614367537,1.881834677257535
1.0793532112212787,2.3457561656971526,1.9428135729308573,1.1623104981840562,0.8663333213797095,1.7599539304847243,1.7241094016075178
0.9070643402365731,2.029858489976166,1.6864938112782952,0.9524058961320316,0.702484145465534,1.4399943895212872,1.4774770021999333
0.7383112546828632,1.4962387396674268,1.3847300040778059,0.7198392480104427,0.5403351105563489,1.1050981128424442,1.2691298976863172
0.536732173597126,1.052690129372954,1.0994541551507675,0.5380592116692674,0.36134929942986277,0.6914938302349318,0.993661887775652
0.3770015970360954,0.7538380642149336,0.802199604021853,0.3706988551165934,0.16013876336637098,0.4571571090159332,0.6787899380157844
0.19498852155950863,0.3285223058592003,0.4578889917186797,0.19359548877453825,0.08196280397318097,0.22925069646620094,0.3557329830299462
0.001522868420910346,0.007482351603160495,0.03194078473143583,0.0011744262765865949,0.002313822263613691,0.00030242700895923865,0.018274119798970985
