brandenburg_gate,buckingham_palace,colosseum_exterior,grand_place_brussels,notre_dame_front_facade,palace_of_westminster,pantheon_exterior,taj_mahal,temple_nara_japan,trevi_fountain
0.6711266846459565,0.5817847762480852,0.6791984965254119,0.8805899734707169,0.7252299565080931,0.9025678856411222,0.5927108275884726,0.6047949195721376,3.5113861517278036,0.8562424446595319
0.6699883203012098,0.5963312851745333,0.7003146863529418,0.8838893521011529,0.7195503525552415,0.9348131445459469,0.6127916583967766,0.620353147784454,3.5113861517278036,0.8770945343672022
0.6687116247127846,0.605819775423662,0.6938666253766661,0.888009162848443,0.7097110805408402,0.975401840612864,0.6189015694299477,0.6427481010028744,3.5113861517278036,0.8755141153914473
0.6209166268292471,0.6249127897109781,0.7118714740793672,0.8682332467392759,0.7263494762682658,1.0051280036213541,0.629335269477664,0.6477098966185428,3.7430231658930153,0.9068984719796643
0.6214075640225599,0.6411315250315678,0.7336442490935061,0.84715663069283,0.7297306462118301,1.0475520071233886,0.6492312597962985,0.640541870026378,3.7367572822686177,0.9239602581829631
0.6423681672639874,0.6577496368944423,0.7620364240617463,0.8136724306470874,0.7128993866815926,1.09733038677013,0.6514801678302445,0.6429343588106194,3.8910071594695452,0.9699542740596354
0.6537545108000976,0.6535089865044248,0.7859329550354638,0.8178559800028468,0.7227548743475414,1.102593716595282,0.6357642636057614,0.6479252858304544,3.8910071594695452,1.0122308057722418
0.6773577225924121,0.6682700052899068,0.8066847083465912,0.8078274131033218,0.7499020806058837,1.158793628044931,0.6349491842470484,0.6468165303015014,3.892670657632309,1.0182135779790298
0.6896224633690492,0.7023105642554952,0.8198727481357233,0.8422344788767092,0.7432804043962263,1.1829041243216585,0.6598824616352188,0.6507462824956014,3.9773014731090677,1.0544717177629044
0.6952227357331959,0.7358576956902901,0.8355879592339915,0.8542484307476579,0.7609719202851993,1.287214111645816,0.6884764445351931,0.6649828420255628,4.04413019894565,1.0753582598434426
0.7035765643456776,0.7135840037681884,0.8568203033008363,0.8306416274817827,0.8004543105839137,1.3576168065444256,0.7172434391570992,0.6835451930333256,3.912274212614445,1.1081905266290593
0.7471611469182144,0.7337749674574509,0.913951509276857,0.8322022711883602,0.8435854689924447,1.2209844396264158,0.7403844134106863,0.6990364508961677,3.9325701462294376,1.1744097707610819
0.7259051888910637,0.7460812832482892,0.9668340286722732,0.9115793023206695,0.841279348171596,1.2773296642834755,0.7346326731616103,0.7282635037918725,3.897485946685986,1.2281905428293807
0.790964752553351,0.7406135118554198,1.0169246796406255,0.9736887251790136,0.8783412975565669,1.3645207222462472,0.7420384842007814,0.7799887550114588,3.9492727509803216,1.3231739785438605
0.7831828001881738,0.7452299795179353,1.0217286697059245,1.014433858861038,0.9317638287848424,1.4322923451235616,0.6591810648551696,0.7927973556522847,3.9492727509803216,1.3393405610034457
0.8212055944131522,0.79849546626401,0.9045566802700732,0.9923011361020992,0.9946886557130282,1.480719333011587,0.49596628850267255,0.8456567776126112,3.9492727509803216,1.4713428995134892
0.9020518606304998,0.7878010211173657,0.9390298010102004,0.8071345056086642,1.0147535769460059,1.4709459975181323,0.5321779524946977,0.6898276101681691,4.142476350732682,1.075289990164626
0.8395436932433543,0.8256752530988924,0.963069711017852,0.6663728594633562,1.0905516412623522,1.6814778780563202,0.42631281263472987,0.7496807604816751,4.142476350732682,1.1245358369467373
0.8947035714281654,0.8452249036324875,1.077752011534342,0.7343784977820823,1.1916546973580266,1.7289346849795613,0.48339423134571724,0.5554934246665858,4.142476350732682,1.1617950983597907
0.9591464587931848,0.9111924553292278,1.0733135762007606,0.7410139648145383,1.287086869515442,2.158000234983792,0.5088214295693613,0.6115481133552141,4.671719659187112,1.3126603800960448
0.6006266196009601,0.8750285437683314,1.423340840618516,0.7192639983447,1.639565071405622,2.51132605873625,0.4916194852573567,0.592749781871962,5.001117485253159,1.399524315241419
0.3422243541618796,0.9038054182743742,1.6783647780340394,0.7692811352504197,2.6890765699085724,2.7495446215036896,0.4639525714010235,0.7367646867494161,5.818765240324301,1.1278505161626076
0.25838128845815056,0.7913396224697645,1.6082264650975981,1.1142990360923004,1.2536038423703402,2.6864121821687497,0.4975750101697152,0.7238987098848553,4.179417493815519,1.8019322498229513
