chess,fire,heads,office,pumpkin,redkitchen,stairs
2.87459745610443,5.515865999947387,5.464672589520314,3.592952852971893,2.6453180680787147,4.62344400286745,4.531328717644557
2.723975393392363,5.1432506049485545,5.16579862307212,3.3972509848158876,2.4877005413905993,4.3222032625097695,4.307368877614766
2.5826256232671376,4.891477514308758,4.875960944434813,3.2183416376920806,2.2690076489350437,4.095685143521327,4.144667424821551
2.445634094618327,4.466166955013649,4.645457102089194,3.050786923747179,2.050887956279985,3.7594846196438683,3.96160206441226
2.3099264931910177,4.173808572935094,4.340700543430317,2.9137826963649767,1.894066098082416,3.487265317774224,3.8038963905846606
2.1753701906753062,3.8706411213342307,4.056442966229383,2.757201952232437,1.7272569819133332,3.2164380779623416,3.66552666862575
2.0421505915643006,3.6277531901773807,3.774910830507417,2.568625805872147,1.5622993487020627,2.9843307201797677,3.505228081707518
1.9213855258052115,3.3581000476539415,3.524645985295249,2.322331429535246,1.4549522201513205,2.813425758159285,3.3027083027798443
1.7976504326418088,3.145616906727235,3.3142605283667246,2.0721995201404426,1.3512003315867704,2.5336234115719174,3.092993864191042
1.6529800471654141,2.9565651924338168,3.026554734924552,1.835704455984396,1.2086296614196148,2.360933269098444,2.86301128665947
1.5046010862381358,2.7062404080420546,2.7888967745958753,1.66537574979978,1.0468284333447213,2.116248099861406,2.652652439959116
1.3571354561383482,2.4523784927917487,2.4922671445938476,1.4930129649904498,0.8672167615448416,1.831382583853804,2.386486141147424
1.1930268236631398,2.2190544735468465,2.1929790170990713,1.307030197980864,0.7410673168356336,1.549479367289616,2.0587252998473837
1.0477170904511626,1.9118090099134206,1.9404896085332028,1.1370796323507222,0.5576675876619648,1.327165642406963,1.797853876093694
0.8935271759617597,1.4856513247679435,1.6748897204343762,0.9423130830190557,0.41741395895421773,1.0998599826445148,1.5439715195227304
0.7297537913894409,1.1718324732653305,1.4031424928207568,0.7080497158470851,0.33037434617291284,0.9047698257805258,1.2823067039315545
0.605475540838134,0.8738344188417829,1.1239152723411538,0.4954381591074458,0.2297599713293652,0.6861674864019551,1.02691534590902
0.39827770727390704,0.5979739896374155,0.769825213454106,0.28082158350343617,0.1482718979408743,0.4603948266002478,0.7360293399976474
0.17602352533287677,0.3022581498881824,0.39423672401555415,0.13269869471964124,0.06786765039326866,0.26260965637230654,0.39774774994930323
0.001522868420910346,0.01224447664360944,0.012638240903442581,0.0013265626196590293,0.002313822263613691,0.0015159395354010998,0.018125211939620505
